"","SubsetID","Gompertz_AICc","Gompertz_Rsqrd","Gompertz_BIC","Gompertz_r_max","Gompertz_t_lag","Gompertz_N_0","Gompertz_K","Logistic_AICc","Logistic_Rsqrd","Logistic_BIC","Logistic_r_max","Logistic_N_0","Logistic_K","Medium","Actual_K","Units","Cubic_AICc","Cubic_Rsqrd","Temperature","Cubic_BIC","Species","Rsqrd_Winner","AIC_Winner","BIC_Winner","Gomp_delta_AICc","Logi_delta_AICc","Cubic_delta_AICc","Gomp_Akaike","Logi_Akaike","Cubic_Akaike","Akaike_sum","Akaike_Winner","Gomp_delta_AICc2","Logi_delta_AICc2","Gomp_Akaike2","Logi_Akaike2","Akaike2sum","Rmax","K"
"23",30,20.8150342686541,0.828252482562268,22.8262629056168,0.155548250389569,33.9282412600986,-1.5982489233663,-4.82523917684807,16.779836794366,0.836000675086496,18.7196308211076,0.0984451957678944,0.0260359857253682,0.204905385491774,"TSB",-1.39474878291968,"OD_595",38.3614374134308,0.618698936578943,15,40.3726660503935,"Acinetobacter.clacoaceticus.1","Logistic","Logistic","Logistic",4.03519747428814,0,21.5816006190648,0.117365382224554,0.882616446434128,1.81713413185313e-05,1,"No clear winner",4.03519747428814,0,0.117367514949728,0.882632485050272,1,0.11,-0.39
"24",31,53.2990008387089,0.657307282939774,56.1745041381817,0.17321447531663,0,-4.27917228653999,-1.93780997184256,50.197420374867,0.660641635058878,52.7111907066144,0.140395659404427,0.0213687371436266,0.150461247359586,"TSB",-1.48462804475314,"OD_595",55.6620360508197,0.623335230804634,15,58.5375393502925,"Acinetobacter.clacoaceticus.2","Logistic","Logistic","Logistic",3.10158046384194,0,5.46461567595271,0.166057579300498,0.782993835778128,0.0509485849213738,1,"No clear winner",3.10158046384194,0,0.174972163427774,0.825027836572226,1,0.15,-0.21
"25",32,37.8741490100664,0.740628727909352,40.1939036515607,0.0987590736466702,0,-4.09094109681584,-1.6517767016996,27.9140467414031,0.808695277163907,30.0573714944537,0.0822240832212564,0.0181249662238531,0.195190694791471,"TSB",-1.35079052957647,"OD_595",37.8603568419321,0.740784215728032,15,40.1801114834265,"Stenotrophomonas.maltophilia.1","Logistic","Logistic","Logistic",9.96010226866323,0,9.94631010052896,0.00678017858609298,0.986392724556058,0.00682709685784917,1,"Logistic",9.96010226866323,0,0.00682678571338605,0.993173214286614,1,0.08,0.18
"26",34,71.6871427313673,0.763987142902097,76.5752016439916,0.201953831335578,0,-2.72144971612638,-0.210558171809546,42.925288636897,0.888364700633874,46.8171392729781,0.297516874916698,0.0511298189108586,0.804872904235468,"TSB",-0.157282036219693,"OD_595",83.9225897540049,0.665221043259099,15,88.8106486666292,"Klebsiella.pneumonia","Logistic","Logistic","Logistic",28.7618540944703,0,40.9973011171079,5.68123156667093e-07,0.999999430625003,1.25184030048307e-09,1,"Logistic",28.7618540944703,0,5.68123157378293e-07,0.999999431876843,1,0.3,0.8
"27",36,-11.2256203197269,0.990293420530312,-8.61866815622985,0.801258147096234,20.4220480118081,-5.59932901934645,-0.676295559972256,32.7177986739647,0.931636956808241,35.0519601650086,0.148469446811751,0.0026350703913911,0.51400719125326,"TSB",-0.451450004561003,"OD_595",56.8126048812936,0.83470529007236,15,59.4195570447906,"Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2","Gompertz","Gompertz","Gompertz",0,43.9434189936916,68.0382252010205,0.999999999713047,2.86951042847468e-10,1.68146223715464e-15,1,"Gompertz",0,43.9434189936916,0.999999999713049,2.86951042847469e-10,1,0.8,-0.68
"28",38,40.9862490281038,0.895773586693325,43.5932011916008,0.287749937484312,0,-5.09634393490824,-0.655545006111709,37.9396325381798,0.896385647108056,40.2737940292237,0.145466288480925,0.0126988701554412,0.537704780095042,"TSB",-0.283750371133599,"OD_595",58.3673861092527,0.784969553684151,15,60.9743382727498,"Dickeya.zeae..RDA.R.","Logistic","Logistic","Logistic",3.04661648992397,0,20.4277535710729,0.178969493527612,0.821000410176545,3.00962958434889e-05,1,"No clear winner",3.04661648992397,0,0.178974880008549,0.821025119991451,1,0.17,0.32
"29",39,29.706830560006,0.758395136508855,31.7180591969687,0.0957862952626667,0,-4.34529032134441,-2.09218947192747,19.0890762543689,0.828953867220844,21.0288702811105,0.0799188211546887,0.0136464524288549,0.125885297594321,"TSB",-1.73367359236372,"OD_595",30.4149595911104,0.750491924990793,15,32.426188228073,"Acinetobacter.clacoaceticus..RDA.R.","Logistic","Logistic","Logistic",10.6177543056372,0,11.3258833367415,0.00490617005686949,0.991650534147921,0.00344329579520968,1,"Logistic",10.6177543056372,0,0.00492312182153689,0.995076878178463,1,0.08,0.11
"30",40,-19.500745811129,0.987882847216913,-17.1809911696347,0.153715925158969,0,-5.57803295215259,-1.56217139103183,-16.8018151536698,0.984503381852144,-14.6584904006192,0.0639732582481146,0.0053271747498069,0.209156685087506,"TSB",-1.48007222821728,"OD_595",22.4559740227763,0.924899497913071,15,24.7757286642707,"Stenotrophomonas.maltophilia..RDA.R.","Gompertz","Gompertz","Gompertz",0,2.69893065745922,41.9567198339053,0.794042201754453,0.205957797630289,6.15258515968912e-10,1,"No clear winner",0,2.69893065745922,0.794042202242994,0.205957797757006,1,0.14,-1.2
"31",41,20.9833379304308,0.921473176099768,25.3648000601482,0.424279310421536,13.9767522653899,-0.311922036975985,-4.13478171933149,13.8113912579496,0.931876139880593,17.351456109206,0.263005278107141,0.0535636344534125,0.738032984500801,"TSB",-0.255811492932736,"OD_595",63.0523456012884,0.707607592361475,15,67.4338077310058,"Klebsiella.pneumonia..RDA.R.","Logistic","Logistic","Logistic",7.17194667248117,0,49.2409543433387,0.0269625596613048,0.973037440318944,1.97511402919491e-11,1,"Logistic",7.17194667248117,0,0.0269625596618373,0.973037440338163,1,0.27,0.61
"32",42,6.70892084152949,0.973553530636884,8.72014947849216,0.110936834958355,0,-6.03180250433232,-1.64404508272937,47.1821274096827,0.80903908462492,49.1219214364243,0.0195901425107561,0.0160473381526769,0.214243840621065,"TSB",-1.50858639230063,"OD_595",17.8711431687178,0.956074438897135,15,19.8823718056804,"Bacillus.pumilus..RDA.R.","Gompertz","Gompertz","Gompertz",0,40.4732065681532,11.1622223271883,0.996245769820365,1.62076985885957e-09,0.00375422855886557,1,"Gompertz",0,40.4732065681532,0.999999998373122,1.6268775289405e-09,1,0.11,-1.64
"33",44,23.8308928466376,0.90938171663045,20.0562337315039,0.16614949280081,0,-4.1830824257425,-1.25107749558435,27.3653462035277,0.819802960065394,25.8200661528917,0.045436544445062,0.0330627742871486,0.311713109238916,"TSB",-1.04678722080352,"OD_595",22.8698317690416,0.916356177715895,25,19.0951726539079,"Chryseobacterium.balustinum","Cubic","No clear winner","No clear winner",0.961061077596014,4.49551443448608,0,0.358713760468033,0.0612704742727956,0.580015765259171,1,"No clear winner",0,3.53445335689007,0.854112442314399,0.145887557685601,1,0.15,-1.02
"34",46,49.0971308270128,0.620210988418052,47.9293316314216,0.0614108724835603,0,-12.4084833170147,132.563579954731,24.1177599655719,0.907346203412988,24.0600923870604,0.0622964514304079,0.0281905498349001,0.563214612249437,"TSB",-0.287682072451781,"OD_595",14.2567550112546,0.962777100688111,25,13.0889558156634,"Pantoea.agglomerans.1","Cubic","Cubic","Cubic",34.8403758157582,9.86100495431732,0,2.70011913483524e-08,0.0071710770664316,0.992828895932377,1,"Cubic",24.9793708614409,0,3.76527674033639e-06,0.99999623472326,1,0.06,0.56
"35",47,55.4722185304726,0.540388126000663,54.3044193348815,0.0723413405404293,0,-16.5418623151261,186.760768604284,36.0965148269394,0.837087335686104,36.0388472484278,0.0710719449368323,0.0239896560872273,0.478065237357101,"TSB",-0.155037597845487,"OD_595",27.7959720071019,0.927375721568026,25,26.6281728115108,"Pantoea.agglomerans.2","Cubic","Cubic","Cubic",27.6762465233707,8.30054281983746,0,9.62471423365595e-07,0.0155155953470042,0.984483442181572,1,"Cubic",19.3757037035332,0,6.20286686408344e-05,0.999937971331359,1,0.07,0.49
"36",48,13.0433746184301,0.969234635250947,11.1551594924467,0.310619623869863,0,-5.12865511107087,-1.43377395840168,33.3193090138246,0.825214509544637,32.8364810026704,0.064641526932279,0.0205547682881197,0.258597284317019,"TSB",-1.24745791626567,"OD_595",24.4429069869027,0.930547584561309,25,22.5546918609193,"Bacillus.pumilus","Gompertz","Gompertz","Gompertz",0,20.2759343953945,11.3995323684726,0.996625131302651,3.94156436263076e-05,0.00333545305372225,1,"Gompertz",0,20.2759343953945,0.999960452447369,3.95475526314996e-05,1,0.31,-1.43
"37",50,23.545409410122,0.878200708366922,20.8052068399681,0.242439971384679,0,-3.98550738940806,-1.70077453292428,13.6616231276202,0.920527057304959,12.6898045333382,0.172796277898245,0.0173268640096975,0.188889220135688,"TSB",-1.3732531951807,"OD_595",19.2908728987334,0.91219640017363,25,16.5506703285795,"Pseudomonas.fluorescens.1","Logistic","Logistic","Logistic",9.88378628250177,0,5.62924977111313,0.00669223027576513,0.937147169420397,0.0561606003038384,1,"Logistic",9.88378628250177,0,0.00709043326430267,0.992909566735697,1,0.17,0.18
"38",51,35.9629632136911,0.817030865802733,33.2227606435373,0.181850267107024,0,-3.90796791158355,-1.20027150795117,19.7066629229554,0.926875302513149,18.7348443286734,0.171250374284566,0.0176846855783798,0.291868360425534,"TSB",-1.16884137489332,"OD_595",29.690799392402,0.887061510146421,25,26.9505968222481,"Pseudomonas.fluorescens.2","Logistic","Logistic","Logistic",16.2563002907357,0,9.98413646944656,0.000293036943595858,0.992963151215497,0.00674381184090756,1,"Logistic",16.2563002907357,0,0.000295026547117693,0.999704973452882,1,0.17,0.29
"39",54,23.104281682805,0.836198173902875,21.9364824872138,0.166897153463891,23.3805717914469,-1.62875342519753,-3.98367899433459,-2.25452754693876,0.961036882550136,-2.31219512545032,0.242456139791694,0.0195753127107044,0.203739399409426,"TSB",-1.38629436111989,"OD_595",18.3875559520035,0.880393290715753,25,17.2197567564124,"Stenotrophomonas.maltophilia.1","Logistic","Logistic","Logistic",25.3588092297437,0,20.6420834989423,3.11450395736132e-06,0.999963953893454,3.29316025889256e-05,1,"Logistic",25.3588092297437,0,3.11460652634567e-06,0.999996885393474,1,0.24,0.2
"40",55,14.9120140007365,0.954218224011375,14.366005253332,0.234099393838367,0,-3.58911672282452,-0.661939182426832,3.66090782344298,0.971555219004436,3.97867399016232,0.132376208287057,0.0299401656859575,0.511460429443303,"TSB",-0.56829697768047,"OD_595",12.4723104067665,0.960692920872137,25,11.926301659362,"Stenotrophomonas.maltophilia.2","Logistic","Logistic","Logistic",11.2511061772935,0,8.81140258332349,0.00354846028937638,0.984434019709886,0.0120175200007375,1,"Logistic",11.2511061772935,0,0.00359162268685071,0.996408377313149,1,0.13,0.51
"41",56,51.6201395076898,0.503101978475045,51.6196595505813,0.185670827421452,0,-1.76141002893695,-0.107325319361886,-4.24419411303771,0.977185968797747,-3.59070792702291,0.631949878761701,0.0398936170212769,0.946808510638298,"TSB",-0.054658412537864,"OD_595",49.3933544110377,0.564106713203592,25,49.3928744539292,"Klebsiella.pneumonia","Logistic","Logistic","Logistic",55.8643336207275,0,53.6375485240754,7.3996995538577e-13,0.999999999997007,2.25296438584375e-12,1,"Logistic",55.8643336207275,0,7.39969955387437e-13,0.99999999999926,1,0.63,0.95
"42",57,2.28569557638877,0.981885925510376,1.73968682898426,1.1321164040293,2.15070930473061,-3.98135166998212,-0.448331507089857,17.8184248828685,0.939975216147667,18.1361910495878,0.383451665193502,0.0186170212765959,0.662687094358478,"TSB",-0.225806668733693,"OD_595",40.4924126114932,0.802722957700123,25,39.9464038640887,"Dickeya.zeae","Gompertz","Gompertz","Gompertz",0,15.5327293064797,38.2067170351044,0.999576423488712,0.000423571460806378,5.05048184278784e-09,1,"Gompertz",0,15.5327293064797,0.999576428537054,0.000423571462945618,1,1.13,-0.45
"43",58,-24.5398819580307,0.998918256428634,-24.5403619151391,0.736257616326464,22.2294712629748,-5.92956613341824,-0.540032950308208,52.786137501184,0.874501759019993,53.4396236871988,0.127658868062857,0.0026595744680846,0.710106382978723,"TSB",-0.342340484989646,"OD_595",40.730391118977,0.949700155514804,25,40.7299111618685,"Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2","Gompertz","Gompertz","Gompertz",0,77.3260194592147,65.2702730770077,0.999999999999993,1.61758913301161e-17,6.71027448100386e-15,1,"Gompertz",0,77.3260194592147,1,1.61758913301162e-17,1,0.74,-0.54
"44",60,19.7511310958952,0.9480983972545,19.2051223484907,0.554671151939341,0,-3.65595124001609,-0.293323600625055,3.155420754348,0.97691021061053,3.47318692106735,0.372957585927424,0.0212201591511936,0.734720560449777,"TSB",-0.218512381938641,"OD_595",38.5342756199871,0.832112148840806,25,37.9882668725826,"Dickeya.zeae..RDA.R.","Logistic","Logistic","Logistic",16.5957103415472,0,35.3788548656391,0.000248988409453462,0.999750990818891,2.07716559760658e-08,1,"Logistic",16.5957103415472,0,0.000248988414625364,0.999751011585375,1,0.37,0.73
"45",61,28.5974663868839,0.734040213189232,27.4296671912927,0.181062966441491,0,-3.81079106995241,-2.22572446617524,4.84289309473739,0.929595839810483,4.78522551622584,0.266092182536195,0.0144501486080847,0.112268891719885,"TSB",-1.94326114088373,"OD_595",23.6540941892738,0.808710693945641,25,22.4862949936827,"Acinetobacter.clacoaceticus..RDA.R.","Logistic","Logistic","Logistic",23.7545732921465,0,18.8112010945364,6.94578296231879e-06,0.99991079949439,8.22547226481612e-05,1,"Logistic",23.7545732921465,0,6.94635433276785e-06,0.999993053645667,1,0.27,0.11
"46",62,6.85146785561548,0.977585728336496,4.11126528546163,0.36162365516584,0,-4.66239896403402,-1.53467642117835,-8.5549702330537,0.990436817253371,-9.52678882733576,0.220279559681338,0.007957559681698,0.21277703929908,"TSB",-1.46633706879342,"OD_595",20.1978589693279,0.937426406871429,25,17.457656399174,"Stenotrophomonas.maltophilia..RDA.R.","Logistic","Logistic","Logistic",15.4064380886692,0,28.7528292023816,0.000451167953752287,0.999548261611152,5.70435095625347e-07,1,"Logistic",15.4064380886692,0,0.000451168211114468,0.999548831788886,1,0.22,0.21
"47",64,45.0751380768537,0.815286587304013,43.9073388812626,0.213148763146821,0,-4.93525659319938,-1.32490796502624,48.4190236687829,0.702243313702476,48.3613560902714,0.056979973818924,0.0194510417785642,0.295484023225539,"TSB",-1.20485736873567,"OD_595",39.1286186768716,0.875740654589121,25,37.9608194812805,"Bacillus.pumilus..RDA.R.","Cubic","Cubic","Cubic",5.94651939998211,9.29040499191131,0,0.0482080053462631,0.00905740175868654,0.94273459289505,1,"Cubic",0,3.3438855919292,0.841834674429413,0.158165325570587,1,0.19,-1.07
"48",65,38.1330147186263,0.841277576031644,38.1325347615178,0.262629650403773,0,-3.71658679722754,-0.856770352630028,34.0774671554354,0.84649647987695,34.7309533414502,0.139789917534218,0.0338835254949538,0.448297125945585,"TSB",-0.566269172426159,"OD_595",31.5876725051306,0.891999399726972,25,31.5871925480222,"Clavibacter.michiganensis..RDA.R.","Cubic","Cubic","Cubic",6.54534221349562,2.48979465030471,0,0.0285886893768152,0.217192692820956,0.754218617802228,1,"No clear winner",4.05554756319091,0,0.11631755473574,0.88368244526426,1,0.15,0.3
"49",66,52.7790353545898,0.594422805105337,51.6112361589986,0.101351716730632,0,-3.74648639359344,-1.11529939284039,48.076358705443,0.617646756305938,48.0186911269315,0.076135750683978,0.0377459898095671,0.309896469942357,"TSB",-1.04427246164646,"OD_595",45.2332006919809,0.754755522361571,35,44.0654014963897,"Chryseobacterium.balustinum","Cubic","Cubic","Cubic",7.5458346626089,2.84315801346215,0,0.0181796974865238,0.190879773793872,0.790940528719604,1,"No clear winner",4.70267664914675,0,0.0869594540499949,0.913040545950005,1,0.08,0.19
"50",70,76.3172434177048,0.430662619449603,75.1494442221136,0.269321911531529,0,-5.22799630477649,-1.38730540771787,74.9674354437957,0.328823964444613,74.9097678652841,0.127061768828439,0.0200503575005668,0.255565395345369,"TSB",-1.25304126175323,"OD_595",72.691545107221,0.552909974505815,35,71.5237459116298,"Bacillus.pumilus","Cubic","Cubic","Cubic",3.62569831048376,2.27589033657469,0,0.109990112867928,0.216003468556761,0.674006418575311,1,"No clear winner",1.34980797390907,0,0.337399627278666,0.662600372721334,1,0.18,-0.3
"51",71,27.8847437110319,0.911764885549298,27.8842637539235,0.517681468917114,13.5600668639357,-0.344175148736914,-4.31481788498046,16.7312440679517,0.943792792408473,17.3847302539665,0.293715145298291,0.0340760326902684,0.738896162781721,"TSB",-0.25093253024304,"OD_595",41.3035910990174,0.805710566830386,35,41.303111141909,"Clavibacter.michiganensis","Logistic","Logistic","Logistic",11.1534996430802,0,24.5723470310657,0.00377055858879018,0.996224843717813,4.59769339682557e-06,1,"Logistic",11.1534996430802,0,0.00377057592474222,0.996229424075258,1,0.29,0.72
"52",72,21.2042152066268,0.915131696255805,21.2037352495183,0.488324238057957,12.3175087084018,-1.764413124207,-5.23110861685459,15.9540507055915,0.923491971239088,16.6075368916063,0.257426560518829,0.0147481126486853,0.177769059731398,"TSB",-1.64758967839848,"OD_595",37.0368740895486,0.784613613279032,35,37.0363941324402,"Pseudomonas.fluorescens.1","Logistic","Logistic","Logistic",5.25016450103533,0,21.0828233839571,0.0675398470019563,0.932435518604275,2.46343937692987e-05,1,"Logistic",5.25016450103533,0,0.0675415108461302,0.93245848915387,1,0.27,-0.19
"53",74,44.7722518669226,0.579592570976872,44.2262431195181,0.0749685940673567,0,-2.77151307363577,-0.86376329967821,-0.698443718302913,0.969228819208462,-0.38067755158357,0.312881133882861,0.0242060841752314,0.363274952778544,"TSB",-0.818310323513952,"OD_595",35.3589105128623,0.766568079040271,35,34.8129017654578,"Acinetobacter.clacoaceticus.1","Logistic","Logistic","Logistic",45.4706955852255,0,36.0573542311652,1.33710004379816e-10,0.999999985066859,1.47994305907304e-08,1,"Logistic",45.4706955852255,0,1.33710006358648e-10,0.99999999986629,1,0.31,0.36
"54",76,4.46284737908172,0.946852283595055,3.29504818349056,0.392220799959253,12.4436555565985,-1.60676565976775,-3.97566827058846,-14.936002315555,0.981190464531883,-14.9936698940666,0.248601983286332,0.0232289636206524,0.205928847947924,"TSB",-1.43294204991167,"OD_595",19.3763040172748,0.856360659025496,35,18.2085048216837,"Stenotrophomonas.maltophilia.1","Logistic","Logistic","Logistic",19.3988496946367,0,34.3123063328299,6.13149906278344e-05,0.999938649597352,3.54120202733055e-08,1,"Logistic",19.3988496946367,0,6.13149927991222e-05,0.999938685007201,1,0.25,0.21
"55",84,30.276664420706,0.820419378569128,29.1088652251149,0.270024454040247,17.5740355644856,-2.07857823581654,-5.23110861685459,12.2833470496983,0.930201311883456,12.2256794711867,0.276457799409042,0.0102326899586421,0.128944795713261,"TSB",-1.81338193324121,"OD_595",32.2875447544769,0.794656755889424,35,31.1197455588857,"Stenotrophomonas.maltophilia..RDA.R.","Logistic","Logistic","Logistic",17.9933173710077,0,20.0041977047786,0.000123801906401434,0.999830901012646,4.52970809529833e-05,1,"Logistic",17.9933173710077,0,0.000123807514520442,0.99987619248548,1,0.28,0.13
"56",86,39.045617383539,0.818194171859015,39.0451374264306,0.376507419306438,16.4587989089976,-1.18832103952839,-5.23110861685459,35.7487328349529,0.816147637258472,36.4022190209677,0.216784515138793,0.0240580428586041,0.315435332438645,"TSB",-0.975495907036363,"OD_595",44.0444649011184,0.756043704319616,35,44.0439849440099,"Bacillus.pumilus..RDA.R.","Gompertz","Logistic","Logistic",3.29688454858616,0,8.2957320661655,0.159210129051953,0.827713574793784,0.0130762961542621,1,"No clear winner",3.29688454858616,0,0.161319591809945,0.838680408190055,1,0.24,-0.58
"57",89,65.2403292520349,0.90071607825919,72.3799389076798,0.0378675458693943,99.1530505921962,6.61575449479091,9.81940940706825,93.6971875370594,0.824396641795437,99.1841396767522,0.00945595725736041,916.859343117894,19993.5251428983,"ESAW",10.0846036294003,"N",89.4043808779979,0.844683327758759,8,96.5439905336427,"Tetraselmis tetrahele","Gompertz","Gompertz","Gompertz",0,28.4568582850245,24.1640516259629,0.999993677979377,6.61711971171483e-07,5.66030865233089e-06,1,"Gompertz",0,28.4568582850245,0.999999338284283,6.6171571668668e-07,1,0.04,9.83
"58",92,123.964261594744,0.659475263894835,131.367235896851,0.0924828735832301,322.27606519074,8.19113562989055,6.23097125735623,159.029140007306,0.343908880136931,164.705463622131,0.00301389292599676,965.122077125574,6761.67615947936,"ESAW",8.81902609088755,"N",142.827593440168,0.525897560336116,32,150.230567742276,"Tetraselmis tetrahele","Gompertz","Gompertz","Gompertz",0,35.0648784125624,18.8633318454247,0.99991983654585,2.43065646482867e-08,8.01391475855274e-05,1,"Gompertz",0,35.0648784125624,0.999999975691487,2.43085127117745e-08,1,0.09,6.23
"59",93,7.40119337867128,0.997316866584046,-1.80990831198384,0.0456815914478828,148.327679645315,-0.12305045734711,8.15896075402946,43.4027339620886,0.673915525331132,39.1944076940973,0.014253864867474,1.04734832520669,823.182803575906,"Raw Chicken Breast",6.71317829457364,"CFU",3.0656910176855,0.998342578946529,2,-6.14541067296962,"Staphylococcus spp.","Cubic","Cubic","Cubic",4.33550236098578,40.3370429444031,0,0.102684054543051,1.5626718938682e-09,0.897315943894277,1,"No clear winner",0,36.0015405834173,0.999999984781748,1.52182525031859e-08,1,0.05,8.16
"60",94,20.0634392456967,0.991779056337996,7.04787207908268,0.0590787298114627,158.679605156804,0.138639478978615,5.72636568722754,34.9600011924515,0.830063997002114,29.198325817491,0.0140662608623417,1.05933294181021,301.020026030504,"Raw Chicken Breast",5.70717679419855,"CFU",28.8340385043621,0.975393517843053,4,15.8184713377481,"Staphylococcus spp.","Gompertz","Gompertz","Gompertz",0,14.8965619467549,8.77059925866544,0.987126297204193,0.000574943800376579,0.0122987589954303,1,"Gompertz",0,14.8965619467549,0.999417897055802,0.000582102944197798,1,0.06,5.9
"61",95,29.2135094998791,0.979912717166779,27.3252943738957,0.121679924181355,202.409103977166,6.98441377261174,0.0290072518129557,46.1358957985046,0.9101880816699,45.6530677873503,0.0339870538613172,1.02943205969681,1491.55860258709,"Raw Chicken Breast",7.30757689422355,"CFU",23.2420636525836,0.986887642925383,7,21.3538485266002,"Staphylococcus spp.","Cubic","Cubic","Cubic",5.97144584729547,22.8938321459209,0,0.0480745585068077,1.01687087728303e-05,0.951915272784419,1,"Cubic",0,16.9223862986255,0.999788525185404,0.000211474814596335,1,0.12,0.34
"62",96,7.25787349027023,0.996585964704944,2.18278791479705,0.214662691614648,49.180883519378,0.000172120323083342,7.66858640292597,44.7722111201488,0.833585815386188,42.5373255099725,0.053442620542698,1.04473257151008,1666.08119392629,"Raw Chicken Breast",7.41822955738935,"CFU",21.5793840069846,0.987448370921976,10,16.5042984315114,"Staphylococcus spp.","Gompertz","Gompertz","Gompertz",0,37.5143376298786,14.3215105167143,0.999224127405122,7.13720218178664e-09,0.000775865457675631,1,"Gompertz",0,37.5143376298786,0.999999992857256,7.14274399012159e-09,1,0.21,7.67
"63",97,19.2575571456286,0.987880472794011,10.0464554549735,0.270887195032411,37.4437598263571,1.28062050821578,6.94041551481288,41.144975878598,0.693028967871435,36.9366496106067,0.0581524204513734,4.31453906649959,1153.88261516185,"Raw Chicken Breast",7.05088772193048,"CFU",25.8894418732153,0.974677481698471,15,16.6783401825602,"Staphylococcus spp.","Gompertz","Gompertz","Gompertz",0,21.8874187329695,6.6318847275867,0.964955244071995,1.70496151829666e-05,0.0350277063128219,1,"Gompertz",0,21.8874187329695,0.999982331497708,1.76685022922468e-05,1,0.27,6.96
"64",98,23.3227668523552,0.980811678043886,14.1116651617001,0.426803762480566,45.2205577299065,6.727057136435,1.15278819704926,36.3247648954461,0.818914678125802,32.1164386274548,0.133063362263716,3.1670108612222,922.379495488011,"Raw Chicken Breast",6.8269567391848,"CFU",13.4035570048811,0.993626381032441,20,4.19245531422601,"Staphylococcus spp.","Cubic","Cubic","Cubic",9.9192098474741,22.921207890565,0,0.00696674899751899,1.04636248804897e-05,0.993022787377601,1,"Cubic",0,13.0019980430909,0.998500314459832,0.00149968554016793,1,0.43,2.53
"65",99,7.06366397305743,0.995970994946961,0.274004345033614,0.0382579328860424,87.536698741474,-0.424972315753737,7.95560205696668,38.5509366083909,0.828900249290696,35.458691887373,0.0135609647808135,0.99531616783365,663.582098863891,"Salted Chicken Breast",6.49765258215963,"CFU",7.48376120807121,0.995798132018656,2,0.694101580047395,"Staphylococcus spp.","Gompertz","No clear winner","No clear winner",0,31.4872726353334,0.420097235013781,0.552319886535686,8.03186319513648e-08,0.447680033145682,1,"No clear winner",0,31.4872726353334,0.999999854579525,1.45420475035171e-07,1,0.04,7.96
"66",100,45.8094263291834,0.990477490923839,4.97646420609562,0.0565588899598318,88.4509767796197,-0.357413080738479,6.33007207556092,36.4479673481308,0.703094113240124,23.823245755815,0.0134887917510106,3.29527051398486,461.186638540752,"Salted Chicken Breast",6.13380281690141,"CFU",39.6894161230808,0.996566237250278,4,-1.14354600000693,"Staphylococcus spp.","Cubic","Logistic","Cubic",9.36145898105259,0,3.24144877495004,0.00768188488144203,0.828481440132672,0.163836674985886,1,"No clear winner",9.36145898105259,0,0.00918706268456866,0.990812937315431,1,0.01,457.01
"67",101,8.09515540232656,0.995083323822123,6.20694027634315,0.106860906158718,72.9581306926671,-0.0409162549740084,7.56265857698735,47.2733599384389,0.892233721015058,46.7905319272847,0.0290039769112721,1.01895678358003,1600.28060711964,"Salted Chicken Breast",7.37793427230047,"CFU",16.4595615355558,0.99106397991384,7,14.5713464095724,"Staphylococcus spp.","Gompertz","Gompertz","Gompertz",0,39.1782045361123,8.36440613322926,0.98496466785931,3.06183393083333e-09,0.0150353290788564,1,"Gompertz",0,39.1782045361123,0.999999996891428,3.10857233891433e-09,1,0.11,7.56
"68",102,14.5930415302362,0.990522994240774,11.8528389600824,0.145353783978563,8.32471781573337,-0.428217760686578,8.06307472653002,27.8223051411287,0.963407715436716,26.8504865468467,0.0507688951042987,1.37085405758383,1953.66971619438,"Salted Chicken Breast",7.57746478873239,"CFU",4.48899308871093,0.995643652736202,10,1.74879051855708,"Staphylococcus spp.","Cubic","Cubic","Cubic",10.1040484415253,23.3333120524178,0,0.00635566496096018,8.52045726135622e-06,0.993635814581779,1,"Cubic",0,13.2292636108925,0.998661186514623,0.00133881348537725,1,0.15,10.67
"69",103,8.97767163202566,0.994684334823957,5.20301251689195,0.219774529828395,24.3935495374187,1.01942755321323,8.64222834736661,44.3584700413957,0.849807896459564,42.8131899907597,0.0771081364546706,2.48630611748292,2222.91076165443,"Salted Chicken Breast",7.70657276995305,"CFU",-1.64137099583741,0.997805974606858,15,-5.41603011097112,"Staphylococcus spp.","Cubic","Cubic","Cubic",10.6190426278631,45.9998410372331,0,0.00491996715617932,1.02122031676853e-10,0.995080032741699,1,"Cubic",0,35.38079840937,0.999999979243351,2.07566486351194e-08,1,0.22,8.64
"70",104,16.5440374916588,0.993346967428579,7.33293580100366,0.389785755068594,12.3876791835796,0.486077334310041,9.31119940114952,37.3644835541323,0.850326587217701,33.1561572861409,0.130161545492866,2.08494355728446,2529.25671791876,"Salted Chicken Breast",7.83568075117371,"CFU",18.2600331938289,0.991949461644715,20,9.04893150317377,"Staphylococcus spp.","Gompertz","No clear winner","No clear winner",0,20.8204460624735,1.7159957021701,0.702227323753851,2.11531625182355e-05,0.29775152308363,1,"No clear winner",0,20.8204460624735,0.999969877951731,3.01220482686139e-05,1,0.39,9.39
